Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity,C Year,C Qtr,C Mo,B Year,B Qtr,B Mo,B Wk
327695144,7/6/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92104,$0.00,FALSE,2023,3,July,2023,3,July,28
271921053,7/6/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine Voice,92115,$241.44,TRUE,2023,3,July,2023,3,July,28
31652651,7/6/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92122,$0.00,TRUE,2023,3,July,2023,3,July,28
31718417,7/6/2023,7/10/2023,Plumbing,Plumbing Service,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92127,$0.00,TRUE,2023,3,July,2023,3,July,28
356219429,7/6/2023,7/6/2023,Plumbing,Water Heater Install - Residential,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92027,$3150.00,TRUE,2023,3,July,2023,3,July,28
31673452,7/6/2023,7/13/2023,HVAC Service,Diagnosis,Completed,Direct Web Traffic,Direct Web Traffic,91945,$1078.47,TRUE,2023,3,July,2023,3,July,28
44719651,7/6/2023,7/25/2023,HVAC Service,ESA Maintenance,Completed,Direct Web Traffic,Direct Web Traffic,92108,$0.00,TRUE,2023,3,July,2023,3,July,28
53010536,7/6/2023,7/7/2023,Drains,Laundry Stop,Completed,Direct Web Traffic,Direct Web Traffic,92130,$0.00,TRUE,2023,3,July,2023,3,July,28
356257773,7/6/2023,7/20/2023,HVAC Service,Preventative Maintenance,Completed,Direct Web Traffic,Direct Web Traffic,92120,$349.00,TRUE,2023,3,July,2023,3,July,28
31588244,7/6/2023,7/7/2023,Drains,Tub/Shower Stop,Completed,Direct Web Traffic,Direct Web Traffic,92110,$0.00,TRUE,2023,3,July,2023,3,July,28
46861848,7/6/2023,7/11/2023,Backflow,Backflow Test,Completed,Email Marketing - ST,Legacy Email Marketing - Plumbing,92109,$99.00,TRUE,2023,3,July,2023,3,July,28
356220652,7/6/2023,7/6/2023,Drains,Upper/Lower Leak,Completed,External Referral,Referral,92111,$132.00,TRUE,2023,3,July,2023,3,July,28
356294815,7/6/2023,7/11/2023,Plumbing,Combo,Completed,Google Business Profiles,GMB_SanDiego,92111,$204.00,TRUE,2023,3,July,2023,3,July,28
356511757,7/6/2023,7/7/2023,Restoration EMS,EMS Estimate,Completed,Google Business Profiles,GMB_SanDiego,92131,$0.00,FALSE,2023,3,July,2023,3,July,28
31581696,7/6/2023,7/7/2023,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,91910,$0.00,FALSE,2023,3,July,2023,3,July,28
356309451,7/6/2023,7/7/2023,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,92103,$0.00,TRUE,2023,3,July,2023,3,July,28
356223802,7/6/2023,7/6/2023,Drains,Jetting- Residential,Completed,Google Business Profiles,GMB_SanDiego,92109,$343.00,TRUE,2023,3,July,2023,3,July,28
50229267,7/6/2023,7/7/2023,Drains,Kitchen Stop,Completed,Google Business Profiles,GMB_SanDiego,92123,$92.00,TRUE,2023,3,July,2023,3,July,28
356296098,7/6/2023,7/7/2023,Drains,Leak Below Lavatory,Completed,Google Business Profiles,GMB_SanDiego,92111,$0.00,TRUE,2023,3,July,2023,3,July,28
260791073,7/6/2023,7/7/2023,Plumbing,Plumbing Inspection,Completed,Google Business Profiles,GMB_SanDiego,92108,$280.00,TRUE,2023,3,July,2023,3,July,28
95820867,7/6/2023,7/6/2023,Plumbing,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,91910,$228.63,TRUE,2023,3,July,2023,3,July,28
356204929,7/6/2023,7/6/2023,Plumbing,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,91913,$0.00,TRUE,2023,3,July,2023,3,July,28
356307849,7/6/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,92123,$0.00,TRUE,2023,3,July,2023,3,July,28
356205808,7/6/2023,7/13/2023,HVAC Service,Preventative Maintenance,Completed,Google Business Profiles,GMB_SanDiego,92040,$79.00,TRUE,2023,3,July,2023,3,July,28
101261942,7/6/2023,7/6/2023,Drains,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92110,$92.00,TRUE,2023,3,July,2023,3,July,28
356280321,7/6/2023,7/7/2023,Drains,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,91977,$0.00,TRUE,2023,3,July,2023,3,July,28
335584221,7/6/2023,7/7/2023,Plumbing,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92129,$241.20,TRUE,2023,3,July,2023,3,July,28
31562386,7/6/2023,7/10/2023,Drains,Tub/Shower Stop,Completed,Google Business Profiles,GMB_SanDiego,92117,$201.50,TRUE,2023,3,July,2023,3,July,28
356294729,7/6/2023,7/6/2023,Drains,Upper/Lower Leak,Completed,Google Business Profiles,GMB_SanDiego,92130,$0.00,TRUE,2023,3,July,2023,3,July,28
356258364,7/6/2023,7/10/2023,Water Filtration,Water Filtration Install,Completed,Google Business Profiles,GMB_SanDiego,92122,$283.50,TRUE,2023,3,July,2023,3,July,28
31698767,7/6/2023,7/7/2023,Drains,Mainline Stop,Completed,Google LSA,Google Local Services,92129,$189.00,TRUE,2023,3,July,2023,3,July,28
54511404,7/6/2023,7/6/2023,Plumbing,Angle Stop,Completed,Organic Search,Bing Organic,92014,$217.38,TRUE,2023,3,July,2023,3,July,28
289036565,7/6/2023,7/13/2023,HVAC Service,Diagnosis,Completed,Organic Search,Google Organic,92130,$0.00,TRUE,2023,3,July,2023,3,July,28
356323111,7/6/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Organic Search,Google Organic,91913,$577.85,TRUE,2023,3,July,2023,3,July,28
356223153,7/6/2023,7/6/2023,Plumbing,Plumbing Service,Completed,Organic Search,Google Organic,92009,$270.00,TRUE,2023,3,July,2023,3,July,28
89327314,7/6/2023,7/7/2023,Tankless,Tankless Flush,Completed,Organic Search,Google Organic,92075,$210.00,TRUE,2023,3,July,2023,3,July,28
356311869,7/6/2023,7/7/2023,Drains,Toilet Leak,Completed,Organic Search,Google Organic,91911,$0.00,TRUE,2023,3,July,2023,3,July,28
31562465,7/6/2023,7/6/2023,Drains,Tub/Shower Stop,Completed,Organic Search,Google Organic,92109,$92.00,TRUE,2023,3,July,2023,3,July,28
356249383,7/6/2023,7/7/2023,Plumbing,Gas Lock Out,Completed,PPC,Google | Search | Brand,91941,$0.00,TRUE,2023,3,July,2023,3,July,28
31729046,7/6/2023,7/6/2023,Plumbing,Lavatory Faucet,Completed,PPC,Google | PMAX | Plumbing,92029,$189.00,TRUE,2023,3,July,2023,3,July,28
31554685,7/6/2023,7/6/2023,Drains,Mainline Stop,Completed,PPC,Google | Search | Competitor,92105,$348.00,TRUE,2023,3,July,2023,3,July,28
356259547,7/6/2023,7/6/2023,Tankless,Tankless Estimate,Completed,PPC,Google | Search | Brand,92020,$0.00,FALSE,2023,3,July,2023,3,July,28
356247086,7/6/2023,7/6/2023,Plumbing,Water Heater Install - Residential,Completed,PPC,GS - NB - Heater Install & Repair,92119,$0.00,FALSE,2023,3,July,2023,3,July,28
31603807,7/6/2023,7/7/2023,Drains,Floor Drain Stop,Completed,Repeat Customer,Repeat Customer,92101,$92.00,TRUE,2023,3,July,2023,3,July,28
31555484,7/6/2023,7/20/2023,Plumbing,Ice Maker Line,Completed,Repeat Customer,Repeat Customer,92124,$227.96,TRUE,2023,3,July,2023,3,July,28
251356063,7/6/2023,7/12/2023,Plumbing,Plumbing Service,Completed,Repeat Customer,Repeat Customer,92009,$0.00,TRUE,2023,3,July,2023,3,July,28
31650111,7/6/2023,7/6/2023,Drains,Toilet Stop,Completed,Repeat Customer,Repeat Customer,92037,$0.00,TRUE,2023,3,July,2023,3,July,28
356219727,7/6/2023,7/7/2023,Drains,Toilet Install,Completed,Repeat Customer,Repeat Customer,92069,$500.24,TRUE,2023,3,July,2023,3,July,28
31711915,7/6/2023,7/11/2023,Plumbing,Tub/Shower Faucet,Completed,Repeat Customer,Repeat Customer,92130,$293.00,TRUE,2023,3,July,2023,3,July,28
31619151,7/6/2023,7/12/2023,Drains,Tub/Shower Stop,Completed,Repeat Customer,Repeat Customer,91945,$184.00,TRUE,2023,3,July,2023,3,July,28
31704447,7/6/2023,7/6/2023,Plumbing,Gas Estimate,Completed,Search,GS - NB - Plumbing San Diego,92116,$0.00,FALSE,2023,3,July,2023,3,July,28
51934685,7/6/2023,7/6/2023,Plumbing,Plumbing Service,Completed,Search,GS - NB - Plumbing San Diego,91942,$0.00,TRUE,2023,3,July,2023,3,July,28
356223505,7/6/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Search,GS - NB - Plumbing San Diego,92104,$189.00,TRUE,2023,3,July,2023,3,July,28
356231293,7/6/2023,7/7/2023,Drains,Sewer Camera,Completed,Search,GS - NB - Plumbing San Diego,92009,$315.00,TRUE,2023,3,July,2023,3,July,28
31586907,7/6/2023,7/6/2023,Drains,Tub/Shower Stop,Completed,Search,GS - NB - Plumbing San Diego,92111,$92.00,TRUE,2023,3,July,2023,3,July,28
356232087,7/6/2023,7/6/2023,Re-Pipe,Repipe/Reroute Estimate,Completed,Website,Website Phone Calls,92067,$0.00,FALSE,2023,3,July,2023,3,July,28
307713715,7/6/2023,7/6/2023,Plumbing,Water Heater Install - Residential,Completed,Website,Online Booking,92071,$0.00,FALSE,2023,3,July,2023,3,July,28
60995875,7/6/2023,7/6/2023,Plumbing,Angle Stop,Completed,Yelp,Yelp,92122,$94.50,TRUE,2023,3,July,2023,3,July,28
31612612,7/6/2023,7/6/2023,Drains,Toilet Leak,Completed,Yelp,Yelp,92122,$377.50,TRUE,2023,3,July,2023,3,July,28
356375292,7/7/2023,7/13/2023,HVAC Service,Diagnosis,Canceled,Branded Phone Number,Local 619,91942,$0.00,TRUE,2023,3,July,2023,3,July,28
356427486,7/7/2023,7/12/2023,HVAC Service,Diagnosis,Canceled,Branded Phone Number,Local 619,92129,$0.00,TRUE,2023,3,July,2023,3,July,28
31659574,7/7/2023,7/8/2023,Plumbing,Laundry Bibbs,Canceled,Branded Phone Number,Local 619,92037,$0.00,TRUE,2023,3,July,2023,3,July,28
31601802,7/7/2023,7/17/2023,HVAC Service,AC Repair,Canceled,Chat/ Online Booking - Schedule Engine,Schedule Engine,92109,$0.00,TRUE,2023,3,July,2023,3,July,28
356342653,7/7/2023,7/13/2023,HVAC Service,Diagnosis,Canceled,Google Business Profiles,GMB_SanDiego,92040,$0.00,TRUE,2023,3,July,2023,3,July,28
356378788,7/7/2023,8/3/2023,Drains,Disposal,Canceled,Google Business Profiles,GMB_SanDiego,91932,$0.00,TRUE,2023,3,July,2023,3,July,28
356382766,7/7/2023,7/22/2023,HVAC Sales,HVAC Estimate,Canceled,Google Business Profiles,GMB_SanDiego,92058,$0.00,TRUE,2023,3,July,2023,3,July,28
356363781,7/7/2023,7/7/2023,Plumbing,Plumbing Service,Canceled,Google Business Profiles,GMB_SanDiego,92117,$0.00,TRUE,2023,3,July,2023,3,July,28
356369698,7/7/2023,7/7/2023,Plumbing,Water Heater Estimate - Residential,Canceled,Google Business Profiles,GMB_SanDiego,92123,$0.00,TRUE,2023,3,July,2023,3,July,28
356428696,7/7/2023,7/7/2023,Plumbing,Water Heater Install - Residential,Canceled,Google Business Profiles,GMB_SanDiego,92109,$0.00,TRUE,2023,3,July,2023,3,July,28
31625436,7/7/2023,7/13/2023,HVAC Service,Diagnosis,Canceled,Organic Search,Google Organic,92124,$0.00,TRUE,2023,3,July,2023,3,July,28
31616745,7/7/2023,8/9/2023,Drains,Toilet Install,Canceled,Organic Search,Google Organic,92131,$0.00,TRUE,2023,3,July,2023,3,July,28
293575193,7/7/2023,7/8/2023,HVAC Service,AC Repair,Canceled,PPC,Google | Search | Brand,92130,$0.00,TRUE,2023,3,July,2023,3,July,28
31618592,7/7/2023,7/7/2023,Drains,Kitchen Stop,Canceled,PPC,GS - Brand - Phrase - All Locations,92037,$0.00,TRUE,2023,3,July,2023,3,July,28
356443824,7/7/2023,7/7/2023,Drains,Toilet Stop,Canceled,PPC,Google | Search | Competitor,92113,$0.00,TRUE,2023,3,July,2023,3,July,28
31686806,7/7/2023,7/7/2023,Drains,Kitchen Stop,Canceled,Yelp,Yelp,92131,$0.00,TRUE,2023,3,July,2023,3,July,28
356353937,7/7/2023,7/7/2023,Plumbing,Lavatory Faucet,Completed,Account,Account Customer,91913,$154.00,TRUE,2023,3,July,2023,3,July,28
268671684,7/7/2023,7/12/2023,Backflow,Backflow Test,Completed,Branded Phone Number,Local 619,92008,$99.00,TRUE,2023,3,July,2023,3,July,28
31671167,7/7/2023,7/12/2023,Backflow,Backflow Test,Completed,Branded Phone Number,A1-800-BILL HOWE,92126,$99.00,TRUE,2023,3,July,2023,3,July,28
53427624,7/7/2023,7/10/2023,Drains,Disposal,Completed,Branded Phone Number,Local 619,92123,$189.00,TRUE,2023,3,July,2023,3,July,28
61423066,7/7/2023,7/10/2023,Restoration EMS,EMS Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92020,$0.00,TRUE,2023,3,July,2023,3,July,28
356399141,7/7/2023,7/19/2023,Lining Install Commercial,Lining Estimate,Completed,Branded Phone Number,Local 619,92084,$0.00,FALSE,2023,3,July,2023,3,July,28
356428920,7/7/2023,7/10/2023,Plumbing,Plumbing Service,Completed,Branded Phone Number,A1-800-BILL HOWE,91941,$308.00,TRUE,2023,3,July,2023,3,July,28
31664978,7/7/2023,7/26/2023,HVAC Service,Preventative Maintenance,Completed,Branded Phone Number,Local 619,92103,$0.00,TRUE,2023,3,July,2023,3,July,28
356387026,7/7/2023,7/14/2023,Restoration RECON,Recon Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92027,$0.00,TRUE,2023,3,July,2023,3,July,28
95638189,7/7/2023,7/12/2023,Restoration RECON,Recon Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92109,$0.00,FALSE,2023,3,July,2023,3,July,28
31580602,7/7/2023,7/8/2023,Drains,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92115,$588.84,TRUE,2023,3,July,2023,3,July,28
99283189,7/7/2023,7/10/2023,Plumbing,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92131,$321.80,TRUE,2023,3,July,2023,3,July,28
31729847,7/7/2023,7/7/2023,Plumbing,Water Heater Install - Commercial,Completed,Branded Phone Number,A1-800-BILL HOWE,92115,$0.00,TRUE,2023,3,July,2023,3,July,28
356408132,7/7/2023,7/14/2023,Tankless,Tankless Flush,Completed,Business Directories,Rinnai Listing,92025,$210.00,TRUE,2023,3,July,2023,3,July,28
356433199,7/7/2023,7/18/2023,HVAC Service,Diagnosis,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92069,$0.00,TRUE,2023,3,July,2023,3,July,28
301254676,7/7/2023,7/10/2023,Drains,Kitchen Stop,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92008,$0.00,TRUE,2023,3,July,2023,3,July,28
356391336,7/7/2023,7/10/2023,Drains,Reset Toilet,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92027,$189.00,TRUE,2023,3,July,2023,3,July,28
31618378,7/7/2023,7/10/2023,Re-Pipe,Slab Leak,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92111,$658.83,TRUE,2023,3,July,2023,3,July,28
356390949,7/7/2023,7/7/2023,Drains,Upper/Lower Leak,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92120,$0.00,TRUE,2023,3,July,2023,3,July,28
31686611,7/7/2023,7/7/2023,Drains,Kitchen Stop,Completed,Direct Web Traffic,Direct Web Traffic,92106,$132.00,TRUE,2023,3,July,2023,3,July,28
356387658,7/7/2023,7/25/2023,Restoration RECON,Recon Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92127,$0.00,TRUE,2023,3,July,2023,3,July,28
254688922,7/7/2023,7/10/2023,Drains,Sewer Camera,Completed,Direct Web Traffic,Direct Web Traffic,92037,$0.00,TRUE,2023,3,July,2023,3,July,28
356367496,7/7/2023,7/7/2023,Tankless,Tankless Service,Completed,Direct Web Traffic,Direct Web Traffic,92029,$0.00,TRUE,2023,3,July,2023,3,July,28
31641928,7/7/2023,7/17/2023,Drains,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92037,$173.80,TRUE,2023,3,July,2023,3,July,28
356351762,7/7/2023,7/7/2023,Drains,Tub/Shower Stop,Completed,Direct Web Traffic,Direct Web Traffic,92127,$92.00,TRUE,2023,3,July,2023,3,July,28
271508347,7/7/2023,7/10/2023,Water Filtration,Water Filtration Install,Completed,Direct Web Traffic,Direct Web Traffic,92037,$0.00,TRUE,2023,3,July,2023,3,July,28
31556321,7/7/2023,7/7/2023,Plumbing,Water Heater Estimate - Commercial,Completed,Direct Web Traffic,Direct Web Traffic,92101,$0.00,TRUE,2023,3,July,2023,3,July,28
356390120,7/7/2023,7/7/2023,Plumbing,Water Heater Estimate - Residential,Completed,Direct Web Traffic,Direct Web Traffic,92009,$0.00,TRUE,2023,3,July,2023,3,July,28
279473723,7/7/2023,7/14/2023,HVAC Service,Diagnosis,Completed,Google Business Profiles,GMB_SanDiego,92104,$87.00,FALSE,2023,3,July,2023,3,July,28
86706585,7/7/2023,7/10/2023,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,92130,$0.00,TRUE,2023,3,July,2023,3,July,28
356386185,7/7/2023,7/10/2023,Drains,Kitchen Stop,Completed,Google Business Profiles,GMB_SanDiego,92130,$321.00,TRUE,2023,3,July,2023,3,July,28
356401210,7/7/2023,7/7/2023,Drains,Leak Below Lavatory,Completed,Google Business Profiles,GMB_SanDiego,91942,$281.00,TRUE,2023,3,July,2023,3,July,28
356410841,7/7/2023,7/12/2023,Plumbing,Plumbing Service,Completed,Google Business Profiles,GMB_SanDiego,91914,$548.58,TRUE,2023,3,July,2023,3,July,28
356388319,7/7/2023,7/14/2023,Drains,Reset Toilet,Completed,Google Business Profiles,GMB_SanDiego,91942,$1141.60,TRUE,2023,3,July,2023,3,July,28
322734765,7/7/2023,7/10/2023,Drains,Sewer Camera,Completed,Google Business Profiles,GMB_SanDiego,92127,$189.00,TRUE,2023,3,July,2023,3,July,28
317644893,7/7/2023,7/10/2023,Drains,Tub/Shower Stop,Completed,Google Business Profiles,GMB_SanDiego,92123,$92.00,TRUE,2023,3,July,2023,3,July,28
31688613,7/7/2023,7/14/2023,Drains,Upper/Lower Leak,Completed,Google Business Profiles,GMB_SanDiego,91942,$324.59,TRUE,2023,3,July,2023,3,July,28
356409425,7/7/2023,7/10/2023,Drains,Upper/Lower Leak,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE,2023,3,July,2023,3,July,28
31705731,7/7/2023,7/14/2023,HVAC Service,Preventative Maintenance,Completed,Google LSA,Google Local Services,92124,$79.00,TRUE,2023,3,July,2023,3,July,28
356428192,7/7/2023,7/7/2023,Drains,Upper/Lower Leak,Completed,Google LSA,Google Local Services,92007,$377.50,TRUE,2023,3,July,2023,3,July,28
356413657,7/7/2023,7/10/2023,Lining Install - CA,Drain Repair,Completed,Manufacturer Referral,NuFlow Leads,92064,$0.00,TRUE,2023,3,July,2023,3,July,28
356405628,7/7/2023,7/10/2023,Lining Install - CA,Sewer Camera,Completed,Manufacturer Referral,NuFlow Leads,92071,$0.00,TRUE,2023,3,July,2023,3,July,28
320174737,7/7/2023,7/13/2023,HVAC Service,Diagnosis,Completed,Organic Search,Google Organic,92130,$578.78,TRUE,2023,3,July,2023,3,July,28
31582363,7/7/2023,7/7/2023,Drains,Drain Estimate,Completed,Organic Search,Google Organic,92115,$0.00,TRUE,2023,3,July,2023,3,July,28
356352228,7/7/2023,7/7/2023,Plumbing,Gas Leak,Completed,Organic Search,Google Organic,92064,$189.00,TRUE,2023,3,July,2023,3,July,28
356431397,7/7/2023,7/10/2023,Drains,Kitchen Stop,Completed,Organic Search,Google Organic,92037,$189.00,TRUE,2023,3,July,2023,3,July,28
356428308,7/7/2023,7/7/2023,Drains,Mainline Stop,Completed,Organic Search,Google Organic,92014,$377.50,TRUE,2023,3,July,2023,3,July,28
356357331,7/7/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Organic Search,Google Organic,91950,$0.00,FALSE,2023,3,July,2023,3,July,28
356424741,7/7/2023,7/10/2023,Plumbing,Plumbing Service,Completed,Organic Search,Google Organic,92127,$0.00,TRUE,2023,3,July,2023,3,July,28
254765329,7/7/2023,7/10/2023,Tankless,Tankless Estimate,Completed,Organic Search,Google Organic,92122,$0.00,TRUE,2023,3,July,2023,3,July,28
31712519,7/7/2023,7/7/2023,Drains,Toilet Install,Completed,Organic Search,DuckDuckGo Organic,92116,$297.45,TRUE,2023,3,July,2023,3,July,28
292241807,7/7/2023,7/11/2023,Plumbing,Tub/Shower Faucet,Completed,Organic Search,Google Organic,92037,$189.00,TRUE,2023,3,July,2023,3,July,28
31683732,7/7/2023,7/10/2023,Plumbing,Water Heater Estimate - Residential,Completed,Organic Search,DuckDuckGo Organic,92104,$0.00,TRUE,2023,3,July,2023,3,July,28
98213110,7/7/2023,7/8/2023,Drains,Mainline Stop,Completed,Outbound SMS,ST Outbound Text Lines,92121,$1091.50,TRUE,2023,3,July,2023,3,July,28
31653624,7/7/2023,7/7/2023,Plumbing,Hose Bib,Completed,PPC,Google | PMAX | Plumbing - Spanish,92127,$186.39,TRUE,2023,3,July,2023,3,July,28
31595115,7/7/2023,7/11/2023,Drains,Lavatory Stop,Completed,PPC,Google | PMAX | HVAC,92104,$301.89,TRUE,2023,3,July,2023,3,July,28
356415718,7/7/2023,7/12/2023,Re-Pipe,Repipe/Reroute Estimate,Completed,PPC,Google | PMAX | Plumbing - Spanish,92130,$0.00,TRUE,2023,3,July,2023,3,July,28
100078707,7/7/2023,7/24/2023,Backflow,Backflow Test,Completed,Repeat Customer,Repeat Customer,92103,$198.00,TRUE,2023,3,July,2023,3,July,28
31714145,7/7/2023,7/13/2023,Backflow,Backflow Test,Completed,Repeat Customer,Repeat Customer,92118,$99.00,TRUE,2023,3,July,2023,3,July,28
257185106,7/7/2023,7/14/2023,HVAC Service,Diagnosis,Completed,Repeat Customer,Repeat Customer,92114,$87.00,TRUE,2023,3,July,2023,3,July,28
309144721,7/7/2023,7/18/2023,HVAC Service,ESA Maintenance,Completed,Repeat Customer,Repeat Customer,92064,$0.00,TRUE,2023,3,July,2023,3,July,28
31720343,7/7/2023,7/7/2023,Plumbing,Lavatory Faucet,Completed,Repeat Customer,Repeat Customer,92114,$0.00,FALSE,2023,3,July,2023,3,July,28
31708433,7/7/2023,7/7/2023,Drains,Mainline Stop,Completed,Repeat Customer,Repeat Customer,92111,$373.00,TRUE,2023,3,July,2023,3,July,28
96404087,7/7/2023,7/7/2023,Plumbing,Plumbing Service,Completed,Repeat Customer,Repeat Customer,92107,$305.29,TRUE,2023,3,July,2023,3,July,28
31717285,7/7/2023,7/20/2023,HVAC Service,Preventative Maintenance,Completed,Repeat Customer,Repeat Customer,91977,$200.00,TRUE,2023,3,July,2023,3,July,28
31708973,7/7/2023,7/10/2023,Drains,Toilet Stop,Completed,Repeat Customer,Repeat Customer,92027,$92.00,TRUE,2023,3,July,2023,3,July,28
34531003,7/7/2023,7/7/2023,Drains,Toilet Stop,Completed,Repeat Customer,Repeat Customer,92127,$154.00,TRUE,2023,3,July,2023,3,July,28
295606328,7/7/2023,7/24/2023,Plumbing,Water Heater Flush,Completed,Repeat Customer,Repeat Customer,92118,$267.00,TRUE,2023,3,July,2023,3,July,28
292985745,7/7/2023,7/10/2023,Plumbing,Water Heater Install - Residential,Completed,Repeat Customer,Repeat Customer,92124,$0.00,TRUE,2023,3,July,2023,3,July,28
31658027,7/7/2023,9/1/2023,Restoration RECON,Recon Final Invoice,Completed,Tech referral,Tech Referral,92127,$4271.92,TRUE,2023,3,July,2023,3,July,28
31576612,7/7/2023,7/13/2023,Plumbing,Hose Bib,Completed,Yelp,Yelp,92123,$283.50,TRUE,2023,3,July,2023,3,July,28
356456148,7/8/2023,7/16/2023,HVAC Service,Diagnosis,Canceled,Branded Phone Number,A1-800-BILL HOWE,92009,$0.00,TRUE,2023,3,July,2023,3,July,28
356444148,7/8/2023,7/8/2023,Drains,Lavatory Stop,Canceled,Branded Phone Number,A1-800-BILL HOWE,92109,$0.00,TRUE,2023,3,July,2023,3,July,28
31625409,7/8/2023,7/9/2023,Drains,Tub/Shower Stop,Canceled,Branded Phone Number,Local 619,92020,$0.00,TRUE,2023,3,July,2023,3,July,28
356447155,7/8/2023,7/8/2023,Plumbing,Water Heater Install - Residential,Canceled,Branded Phone Number,Local 619,91915,$0.00,TRUE,2023,3,July,2023,3,July,28
356450321,7/8/2023,7/9/2023,Drains,Toilet Leak,Canceled,Direct Web Traffic,Direct Web Traffic,92122,$0.00,TRUE,2023,3,July,2023,3,July,28
356443510,7/8/2023,7/10/2023,Plumbing,Moen Flo Estimate,Canceled,Google LSA,Google Local Services,92127,$0.00,TRUE,2023,3,July,2023,3,July,28
95091811,7/8/2023,7/8/2023,Drains,Tub/Shower Stop,Canceled,Google LSA,Google Local Services,91950,$0.00,TRUE,2023,3,July,2023,3,July,28
356429429,7/8/2023,7/9/2023,Plumbing,Water Heater Estimate - Residential,Canceled,PPC,Google | Search | Brand,92109,$0.00,TRUE,2023,3,July,2023,3,July,28
356444663,7/8/2023,7/11/2023,HVAC Service,Diagnosis,Canceled,Yelp,Yelp,92126,$0.00,TRUE,2023,3,July,2023,3,July,28
356444675,7/8/2023,7/8/2023,Plumbing,Angle Stop,Completed,Branded Phone Number,Local 619,91977,$405.88,TRUE,2023,3,July,2023,3,July,28
284445879,7/8/2023,7/11/2023,Plumbing,Hose Bib,Completed,Branded Phone Number,A1-800-BILL HOWE,92128,$1114.19,TRUE,2023,3,July,2023,3,July,28
31586879,7/8/2023,7/10/2023,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92129,$0.00,TRUE,2023,3,July,2023,3,July,28
56693782,7/8/2023,7/26/2023,HVAC Service,Hvac Recall/Warranty,Completed,Branded Phone Number,Local 619,92122,$1529.00,TRUE,2023,3,July,2023,3,July,28
31581489,7/8/2023,7/10/2023,Drains,Leak Below Lavatory,Completed,Branded Phone Number,A1-800-BILL HOWE,92056,$154.00,TRUE,2023,3,July,2023,3,July,28
31537240,7/8/2023,7/18/2023,HVAC Service,Preventative Maintenance,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,$0.00,FALSE,2023,3,July,2023,3,July,28
62124607,7/8/2023,7/8/2023,Drains,Toilet Stop,Completed,Branded Phone Number,Local 619,92037,$859.88,TRUE,2023,3,July,2023,3,July,28
356447221,7/8/2023,7/10/2023,Plumbing,Water Heater Install - Residential,Completed,Branded Phone Number,A1-800-BILL HOWE,92126,$0.00,TRUE,2023,3,July,2023,3,July,28
92034924,7/8/2023,7/10/2023,Drains,Disposal,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92071,$0.00,TRUE,2023,3,July,2023,3,July,28
31635682,7/8/2023,7/10/2023,Drains,Laundry Stop,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92037,$0.00,TRUE,2023,3,July,2023,3,July,28
356462770,7/8/2023,7/10/2023,Plumbing,Plumbing Service,Completed,Chat/ Online Booking - Schedule Engine,Schedule Engine,92119,$0.00,FALSE,2023,3,July,2023,3,July,28
